G:\IMG\center_2020_04_17_18_09_23_804.jpg, G:\IMG\left_2020_04_17_18_09_23_804.jpg, G:\IMG\right_2020_04_17_18_09_23_804.jpg, 0, 0.0666072, 0, 27.05211
G:\IMG\center_2020_04_17_18_09_23_908.jpg, G:\IMG\left_2020_04_17_18_09_23_908.jpg, G:\IMG\right_2020_04_17_18_09_23_908.jpg, 0, 0.3762852, 0, 27.0489
G:\IMG\center_2020_04_17_18_09_24_024.jpg, G:\IMG\left_2020_04_17_18_09_24_024.jpg, G:\IMG\right_2020_04_17_18_09_24_024.jpg, 0, 0.7248009, 0, 27.52891
G:\IMG\center_2020_04_17_18_09_24_139.jpg, G:\IMG\left_2020_04_17_18_09_24_139.jpg, G:\IMG\right_2020_04_17_18_09_24_139.jpg, 0, 1, 0, 28.48477
G:\IMG\center_2020_04_17_18_09_24_247.jpg, G:\IMG\left_2020_04_17_18_09_24_247.jpg, G:\IMG\right_2020_04_17_18_09_24_247.jpg, 0, 1, 0, 29.4054
G:\IMG\center_2020_04_17_18_09_24_357.jpg, G:\IMG\left_2020_04_17_18_09_24_357.jpg, G:\IMG\right_2020_04_17_18_09_24_357.jpg, 0, 1, 0, 30.18984
G:\IMG\center_2020_04_17_18_09_24_467.jpg, G:\IMG\left_2020_04_17_18_09_24_467.jpg, G:\IMG\right_2020_04_17_18_09_24_467.jpg, 0, 1, 0, 30.19027
G:\IMG\center_2020_04_17_18_09_24_575.jpg, G:\IMG\left_2020_04_17_18_09_24_575.jpg, G:\IMG\right_2020_04_17_18_09_24_575.jpg, 0, 1, 0, 30.19029
G:\IMG\center_2020_04_17_18_09_24_681.jpg, G:\IMG\left_2020_04_17_18_09_24_681.jpg, G:\IMG\right_2020_04_17_18_09_24_681.jpg, 0, 0.8510404, 0, 30.16361
G:\IMG\center_2020_04_17_18_09_24_788.jpg, G:\IMG\left_2020_04_17_18_09_24_788.jpg, G:\IMG\right_2020_04_17_18_09_24_788.jpg, 0, 0.5278177, 0, 30.0849
G:\IMG\center_2020_04_17_18_09_24_898.jpg, G:\IMG\left_2020_04_17_18_09_24_898.jpg, G:\IMG\right_2020_04_17_18_09_24_898.jpg, 0, 0.1976391, 0, 29.99568
G:\IMG\center_2020_04_17_18_09_25_017.jpg, G:\IMG\left_2020_04_17_18_09_25_017.jpg, G:\IMG\right_2020_04_17_18_09_25_017.jpg, 0, 0, 0, 29.7653
G:\IMG\center_2020_04_17_18_09_25_136.jpg, G:\IMG\left_2020_04_17_18_09_25_136.jpg, G:\IMG\right_2020_04_17_18_09_25_136.jpg, 0, 0, 0, 29.40514
G:\IMG\center_2020_04_17_18_09_25_245.jpg, G:\IMG\left_2020_04_17_18_09_25_245.jpg, G:\IMG\right_2020_04_17_18_09_25_245.jpg, 0, 0, 0, 29.05005
G:\IMG\center_2020_04_17_18_09_25_366.jpg, G:\IMG\left_2020_04_17_18_09_25_366.jpg, G:\IMG\right_2020_04_17_18_09_25_366.jpg, 0, 0, 0, 28.69922
G:\IMG\center_2020_04_17_18_09_25_471.jpg, G:\IMG\left_2020_04_17_18_09_25_471.jpg, G:\IMG\right_2020_04_17_18_09_25_471.jpg, 0, 0.0705195, 0, 28.41012
G:\IMG\center_2020_04_17_18_09_25_577.jpg, G:\IMG\left_2020_04_17_18_09_25_577.jpg, G:\IMG\right_2020_04_17_18_09_25_577.jpg, 0, 0.3913746, 0, 28.43665
G:\IMG\center_2020_04_17_18_09_25_688.jpg, G:\IMG\left_2020_04_17_18_09_25_688.jpg, G:\IMG\right_2020_04_17_18_09_25_688.jpg, 0, 0.7188339, 0, 28.85958
G:\IMG\center_2020_04_17_18_09_25_790.jpg, G:\IMG\left_2020_04_17_18_09_25_790.jpg, G:\IMG\right_2020_04_17_18_09_25_790.jpg, 0, 1, 0, 29.59269
G:\IMG\center_2020_04_17_18_09_25_895.jpg, G:\IMG\left_2020_04_17_18_09_25_895.jpg, G:\IMG\right_2020_04_17_18_09_25_895.jpg, 0, 1, 0, 30.19049
G:\IMG\center_2020_04_17_18_09_26_010.jpg, G:\IMG\left_2020_04_17_18_09_26_010.jpg, G:\IMG\right_2020_04_17_18_09_26_010.jpg, 0, 1, 0, 30.19024
G:\IMG\center_2020_04_17_18_09_26_122.jpg, G:\IMG\left_2020_04_17_18_09_26_122.jpg, G:\IMG\right_2020_04_17_18_09_26_122.jpg, 0, 1, 0, 30.19026
G:\IMG\center_2020_04_17_18_09_26_244.jpg, G:\IMG\left_2020_04_17_18_09_26_244.jpg, G:\IMG\right_2020_04_17_18_09_26_244.jpg, 0, 1, 0, 30.19029
G:\IMG\center_2020_04_17_18_09_26_360.jpg, G:\IMG\left_2020_04_17_18_09_26_360.jpg, G:\IMG\right_2020_04_17_18_09_26_360.jpg, 0, 0.9255742, 0, 30.16648
G:\IMG\center_2020_04_17_18_09_26_471.jpg, G:\IMG\left_2020_04_17_18_09_26_471.jpg, G:\IMG\right_2020_04_17_18_09_26_471.jpg, 0, 0.5935513, 0, 30.09705
G:\IMG\center_2020_04_17_18_09_26_588.jpg, G:\IMG\left_2020_04_17_18_09_26_588.jpg, G:\IMG\right_2020_04_17_18_09_26_588.jpg, 0, 0.9459268, 0, 30.16619
G:\IMG\center_2020_04_17_18_09_26_698.jpg, G:\IMG\left_2020_04_17_18_09_26_698.jpg, G:\IMG\right_2020_04_17_18_09_26_698.jpg, 0, 0.770099, 0, 30.14298
G:\IMG\center_2020_04_17_18_09_26_808.jpg, G:\IMG\left_2020_04_17_18_09_26_808.jpg, G:\IMG\right_2020_04_17_18_09_26_808.jpg, 0, 0.4457083, 0, 30.06186
G:\IMG\center_2020_04_17_18_09_26_917.jpg, G:\IMG\left_2020_04_17_18_09_26_917.jpg, G:\IMG\right_2020_04_17_18_09_26_917.jpg, 0, 0.1148584, 0, 29.97119
G:\IMG\center_2020_04_17_18_09_27_027.jpg, G:\IMG\left_2020_04_17_18_09_27_027.jpg, G:\IMG\right_2020_04_17_18_09_27_027.jpg, 0, 0, 0, 29.69238
G:\IMG\center_2020_04_17_18_09_27_132.jpg, G:\IMG\left_2020_04_17_18_09_27_132.jpg, G:\IMG\right_2020_04_17_18_09_27_132.jpg, 0, 0, 0, 29.39452
G:\IMG\center_2020_04_17_18_09_27_267.jpg, G:\IMG\left_2020_04_17_18_09_27_267.jpg, G:\IMG\right_2020_04_17_18_09_27_267.jpg, 0, 0, 0, 28.98307
G:\IMG\center_2020_04_17_18_09_27_373.jpg, G:\IMG\left_2020_04_17_18_09_27_373.jpg, G:\IMG\right_2020_04_17_18_09_27_373.jpg, 0, 0, 0, 28.6928
G:\IMG\center_2020_04_17_18_09_27_488.jpg, G:\IMG\left_2020_04_17_18_09_27_488.jpg, G:\IMG\right_2020_04_17_18_09_27_488.jpg, 0, 0, 0, 28.34832
G:\IMG\center_2020_04_17_18_09_27_590.jpg, G:\IMG\left_2020_04_17_18_09_27_590.jpg, G:\IMG\right_2020_04_17_18_09_27_590.jpg, 0, 0, 0, 28.06443
G:\IMG\center_2020_04_17_18_09_27_699.jpg, G:\IMG\left_2020_04_17_18_09_27_699.jpg, G:\IMG\right_2020_04_17_18_09_27_699.jpg, 0, 0, 0, 27.72753
G:\IMG\center_2020_04_17_18_09_27_813.jpg, G:\IMG\left_2020_04_17_18_09_27_813.jpg, G:\IMG\right_2020_04_17_18_09_27_813.jpg, 0, 0, 0, 27.44988
G:\IMG\center_2020_04_17_18_09_27_929.jpg, G:\IMG\left_2020_04_17_18_09_27_929.jpg, G:\IMG\right_2020_04_17_18_09_27_929.jpg, 0, 0, 0, 27.12038
G:\IMG\center_2020_04_17_18_09_28_043.jpg, G:\IMG\left_2020_04_17_18_09_28_043.jpg, G:\IMG\right_2020_04_17_18_09_28_043.jpg, 0, 0.3394149, 0, 27.05741
G:\IMG\center_2020_04_17_18_09_28_150.jpg, G:\IMG\left_2020_04_17_18_09_28_150.jpg, G:\IMG\right_2020_04_17_18_09_28_150.jpg, 0, 0.6607467, 0, 27.40297
G:\IMG\center_2020_04_17_18_09_28_255.jpg, G:\IMG\left_2020_04_17_18_09_28_255.jpg, G:\IMG\right_2020_04_17_18_09_28_255.jpg, 0, 0.9758226, 0, 28.08686
G:\IMG\center_2020_04_17_18_09_28_377.jpg, G:\IMG\left_2020_04_17_18_09_28_377.jpg, G:\IMG\right_2020_04_17_18_09_28_377.jpg, 0, 1, 0, 29.1997
G:\IMG\center_2020_04_17_18_09_28_498.jpg, G:\IMG\left_2020_04_17_18_09_28_498.jpg, G:\IMG\right_2020_04_17_18_09_28_498.jpg, 0, 1, 0, 30.1886
G:\IMG\center_2020_04_17_18_09_28_604.jpg, G:\IMG\left_2020_04_17_18_09_28_604.jpg, G:\IMG\right_2020_04_17_18_09_28_604.jpg, 0, 1, 0, 30.19054
G:\IMG\center_2020_04_17_18_09_28_712.jpg, G:\IMG\left_2020_04_17_18_09_28_712.jpg, G:\IMG\right_2020_04_17_18_09_28_712.jpg, 0, 0.8656906, 0, 30.16902
G:\IMG\center_2020_04_17_18_09_28_822.jpg, G:\IMG\left_2020_04_17_18_09_28_822.jpg, G:\IMG\right_2020_04_17_18_09_28_822.jpg, 0, 0.5368408, 0, 30.08554
G:\IMG\center_2020_04_17_18_09_28_925.jpg, G:\IMG\left_2020_04_17_18_09_28_925.jpg, G:\IMG\right_2020_04_17_18_09_28_925.jpg, -0.3077661, 0.2290747, 0, 29.98476
G:\IMG\center_2020_04_17_18_09_29_039.jpg, G:\IMG\left_2020_04_17_18_09_29_039.jpg, G:\IMG\right_2020_04_17_18_09_29_039.jpg, -0.5454972, 0, 0, 29.46187
G:\IMG\center_2020_04_17_18_09_29_143.jpg, G:\IMG\left_2020_04_17_18_09_29_143.jpg, G:\IMG\right_2020_04_17_18_09_29_143.jpg, -0.2341218, 0, 0, 29.14802
G:\IMG\center_2020_04_17_18_09_29_248.jpg, G:\IMG\left_2020_04_17_18_09_29_248.jpg, G:\IMG\right_2020_04_17_18_09_29_248.jpg, 0, 0, 0, 28.82775
G:\IMG\center_2020_04_17_18_09_29_354.jpg, G:\IMG\left_2020_04_17_18_09_29_354.jpg, G:\IMG\right_2020_04_17_18_09_29_354.jpg, 0, 0, 0, 28.53354
G:\IMG\center_2020_04_17_18_09_29_462.jpg, G:\IMG\left_2020_04_17_18_09_29_462.jpg, G:\IMG\right_2020_04_17_18_09_29_462.jpg, 0, 0, 0, 28.18954
G:\IMG\center_2020_04_17_18_09_29_564.jpg, G:\IMG\left_2020_04_17_18_09_29_564.jpg, G:\IMG\right_2020_04_17_18_09_29_564.jpg, 0, 0, 0, 27.90646
G:\IMG\center_2020_04_17_18_09_29_669.jpg, G:\IMG\left_2020_04_17_18_09_29_669.jpg, G:\IMG\right_2020_04_17_18_09_29_669.jpg, 0, 0.1309833, 0, 27.64964
G:\IMG\center_2020_04_17_18_09_29_788.jpg, G:\IMG\left_2020_04_17_18_09_29_788.jpg, G:\IMG\right_2020_04_17_18_09_29_788.jpg, 0, 0.4899177, 0, 27.76155
G:\IMG\center_2020_04_17_18_09_29_895.jpg, G:\IMG\left_2020_04_17_18_09_29_895.jpg, G:\IMG\right_2020_04_17_18_09_29_895.jpg, 0, 0.8091866, 0, 28.26973
G:\IMG\center_2020_04_17_18_09_30_012.jpg, G:\IMG\left_2020_04_17_18_09_30_012.jpg, G:\IMG\right_2020_04_17_18_09_30_012.jpg, 0, 1, 0, 29.34747
G:\IMG\center_2020_04_17_18_09_30_122.jpg, G:\IMG\left_2020_04_17_18_09_30_122.jpg, G:\IMG\right_2020_04_17_18_09_30_122.jpg, 0, 1, 0, 30.191
G:\IMG\center_2020_04_17_18_09_30_241.jpg, G:\IMG\left_2020_04_17_18_09_30_241.jpg, G:\IMG\right_2020_04_17_18_09_30_241.jpg, 0, 1, 0, 30.19006
G:\IMG\center_2020_04_17_18_09_30_352.jpg, G:\IMG\left_2020_04_17_18_09_30_352.jpg, G:\IMG\right_2020_04_17_18_09_30_352.jpg, 0, 1, 0, 30.19
G:\IMG\center_2020_04_17_18_09_30_473.jpg, G:\IMG\left_2020_04_17_18_09_30_473.jpg, G:\IMG\right_2020_04_17_18_09_30_473.jpg, 0, 1, 0, 30.19
G:\IMG\center_2020_04_17_18_09_30_580.jpg, G:\IMG\left_2020_04_17_18_09_30_580.jpg, G:\IMG\right_2020_04_17_18_09_30_580.jpg, 0, 1, 0, 30.19005
G:\IMG\center_2020_04_17_18_09_30_685.jpg, G:\IMG\left_2020_04_17_18_09_30_685.jpg, G:\IMG\right_2020_04_17_18_09_30_685.jpg, 0, 1, 0, 30.19
G:\IMG\center_2020_04_17_18_09_30_789.jpg, G:\IMG\left_2020_04_17_18_09_30_789.jpg, G:\IMG\right_2020_04_17_18_09_30_789.jpg, 0, 1, 0, 30.19005
G:\IMG\center_2020_04_17_18_09_30_894.jpg, G:\IMG\left_2020_04_17_18_09_30_894.jpg, G:\IMG\right_2020_04_17_18_09_30_894.jpg, 0, 1, 0, 30.18998
G:\IMG\center_2020_04_17_18_09_31_022.jpg, G:\IMG\left_2020_04_17_18_09_31_022.jpg, G:\IMG\right_2020_04_17_18_09_31_022.jpg, 0, 0.7713421, 0, 30.12955
G:\IMG\center_2020_04_17_18_09_31_130.jpg, G:\IMG\left_2020_04_17_18_09_31_130.jpg, G:\IMG\right_2020_04_17_18_09_31_130.jpg, 0, 0.445252, 0, 30.05987
G:\IMG\center_2020_04_17_18_09_31_237.jpg, G:\IMG\left_2020_04_17_18_09_31_237.jpg, G:\IMG\right_2020_04_17_18_09_31_237.jpg, 0, 0.1774423, 0, 29.99289
G:\IMG\center_2020_04_17_18_09_31_342.jpg, G:\IMG\left_2020_04_17_18_09_31_342.jpg, G:\IMG\right_2020_04_17_18_09_31_342.jpg, 0, 0, 0, 29.66944
G:\IMG\center_2020_04_17_18_09_31_451.jpg, G:\IMG\left_2020_04_17_18_09_31_451.jpg, G:\IMG\right_2020_04_17_18_09_31_451.jpg, 0.2208372, 0, 0, 29.35032
G:\IMG\center_2020_04_17_18_09_31_564.jpg, G:\IMG\left_2020_04_17_18_09_31_564.jpg, G:\IMG\right_2020_04_17_18_09_31_564.jpg, 0.4424088, 0, 0, 28.80423
G:\IMG\center_2020_04_17_18_09_31_667.jpg, G:\IMG\left_2020_04_17_18_09_31_667.jpg, G:\IMG\right_2020_04_17_18_09_31_667.jpg, 0.1308177, 0, 0, 28.50821
G:\IMG\center_2020_04_17_18_09_31_783.jpg, G:\IMG\left_2020_04_17_18_09_31_783.jpg, G:\IMG\right_2020_04_17_18_09_31_783.jpg, 0, 0, 0, 28.14987
G:\IMG\center_2020_04_17_18_09_31_895.jpg, G:\IMG\left_2020_04_17_18_09_31_895.jpg, G:\IMG\right_2020_04_17_18_09_31_895.jpg, 0, 0, 0, 27.86767
G:\IMG\center_2020_04_17_18_09_32_001.jpg, G:\IMG\left_2020_04_17_18_09_32_001.jpg, G:\IMG\right_2020_04_17_18_09_32_001.jpg, 0, 0, 0, 27.53498
G:\IMG\center_2020_04_17_18_09_32_111.jpg, G:\IMG\left_2020_04_17_18_09_32_111.jpg, G:\IMG\right_2020_04_17_18_09_32_111.jpg, -0.1059483, 0, 0, 27.25691
G:\IMG\center_2020_04_17_18_09_32_214.jpg, G:\IMG\left_2020_04_17_18_09_32_214.jpg, G:\IMG\right_2020_04_17_18_09_32_214.jpg, -0.3694443, 0, 0, 26.89483
G:\IMG\center_2020_04_17_18_09_32_315.jpg, G:\IMG\left_2020_04_17_18_09_32_315.jpg, G:\IMG\right_2020_04_17_18_09_32_315.jpg, -0.1624902, 0, 0, 26.61169
G:\IMG\center_2020_04_17_18_09_32_418.jpg, G:\IMG\left_2020_04_17_18_09_32_418.jpg, G:\IMG\right_2020_04_17_18_09_32_418.jpg, 0, 0, 0, 26.28449
G:\IMG\center_2020_04_17_18_09_32_537.jpg, G:\IMG\left_2020_04_17_18_09_32_537.jpg, G:\IMG\right_2020_04_17_18_09_32_537.jpg, 0, 0, 0, 26.02
G:\IMG\center_2020_04_17_18_09_32_648.jpg, G:\IMG\left_2020_04_17_18_09_32_648.jpg, G:\IMG\right_2020_04_17_18_09_32_648.jpg, 0, 0, 0, 25.7067
G:\IMG\center_2020_04_17_18_09_32_756.jpg, G:\IMG\left_2020_04_17_18_09_32_756.jpg, G:\IMG\right_2020_04_17_18_09_32_756.jpg, 0, 0, 0, 25.44859
G:\IMG\center_2020_04_17_18_09_32_871.jpg, G:\IMG\left_2020_04_17_18_09_32_871.jpg, G:\IMG\right_2020_04_17_18_09_32_871.jpg, 0, 0.173529, 0, 25.19887
G:\IMG\center_2020_04_17_18_09_32_980.jpg, G:\IMG\left_2020_04_17_18_09_32_980.jpg, G:\IMG\right_2020_04_17_18_09_32_980.jpg, 0, 0.3869331, 0, 25.39643
G:\IMG\center_2020_04_17_18_09_33_089.jpg, G:\IMG\left_2020_04_17_18_09_33_089.jpg, G:\IMG\right_2020_04_17_18_09_33_089.jpg, -0.3287835, 0.05814962, 0, 25.33858
G:\IMG\center_2020_04_17_18_09_33_192.jpg, G:\IMG\left_2020_04_17_18_09_33_192.jpg, G:\IMG\right_2020_04_17_18_09_33_192.jpg, -0.5946717, 0, 0, 24.88183
G:\IMG\center_2020_04_17_18_09_33_308.jpg, G:\IMG\left_2020_04_17_18_09_33_308.jpg, G:\IMG\right_2020_04_17_18_09_33_308.jpg, -0.6635324, 0, 0, 24.23158
G:\IMG\center_2020_04_17_18_09_33_416.jpg, G:\IMG\left_2020_04_17_18_09_33_416.jpg, G:\IMG\right_2020_04_17_18_09_33_416.jpg, -0.3955974, 0, 0, 24.00558
G:\IMG\center_2020_04_17_18_09_33_529.jpg, G:\IMG\left_2020_04_17_18_09_33_529.jpg, G:\IMG\right_2020_04_17_18_09_33_529.jpg, -0.003935114, 0, 0, 23.71375
G:\IMG\center_2020_04_17_18_09_33_632.jpg, G:\IMG\left_2020_04_17_18_09_33_632.jpg, G:\IMG\right_2020_04_17_18_09_33_632.jpg, 0, 0, 0, 23.45779
G:\IMG\center_2020_04_17_18_09_33_735.jpg, G:\IMG\left_2020_04_17_18_09_33_735.jpg, G:\IMG\right_2020_04_17_18_09_33_735.jpg, 0, 0, 0, 23.22138
G:\IMG\center_2020_04_17_18_09_33_840.jpg, G:\IMG\left_2020_04_17_18_09_33_840.jpg, G:\IMG\right_2020_04_17_18_09_33_840.jpg, 0, 0, 0, 22.94148
G:\IMG\center_2020_04_17_18_09_33_942.jpg, G:\IMG\left_2020_04_17_18_09_33_942.jpg, G:\IMG\right_2020_04_17_18_09_33_942.jpg, 0, 0, 0, 22.71101
G:\IMG\center_2020_04_17_18_09_34_050.jpg, G:\IMG\left_2020_04_17_18_09_34_050.jpg, G:\IMG\right_2020_04_17_18_09_34_050.jpg, 0, 0, 0, 22.48183
G:\IMG\center_2020_04_17_18_09_34_153.jpg, G:\IMG\left_2020_04_17_18_09_34_153.jpg, G:\IMG\right_2020_04_17_18_09_34_153.jpg, 0.2067246, 0, 0, 22.24094
G:\IMG\center_2020_04_17_18_09_34_263.jpg, G:\IMG\left_2020_04_17_18_09_34_263.jpg, G:\IMG\right_2020_04_17_18_09_34_263.jpg, 0.2063574, 0, 0, 21.88324
G:\IMG\center_2020_04_17_18_09_34_376.jpg, G:\IMG\left_2020_04_17_18_09_34_376.jpg, G:\IMG\right_2020_04_17_18_09_34_376.jpg, 0, 0, 0, 21.65831
G:\IMG\center_2020_04_17_18_09_34_478.jpg, G:\IMG\left_2020_04_17_18_09_34_478.jpg, G:\IMG\right_2020_04_17_18_09_34_478.jpg, 0, 0, 0, 21.39249
G:\IMG\center_2020_04_17_18_09_34_585.jpg, G:\IMG\left_2020_04_17_18_09_34_585.jpg, G:\IMG\right_2020_04_17_18_09_34_585.jpg, 0, 0.1074486, 0, 21.19786
G:\IMG\center_2020_04_17_18_09_34_692.jpg, G:\IMG\left_2020_04_17_18_09_34_692.jpg, G:\IMG\right_2020_04_17_18_09_34_692.jpg, 0, 0.4286835, 0, 21.27819
G:\IMG\center_2020_04_17_18_09_34_798.jpg, G:\IMG\left_2020_04_17_18_09_34_798.jpg, G:\IMG\right_2020_04_17_18_09_34_798.jpg, 0, 0.7466798, 0, 21.89753
G:\IMG\center_2020_04_17_18_09_34_907.jpg, G:\IMG\left_2020_04_17_18_09_34_907.jpg, G:\IMG\right_2020_04_17_18_09_34_907.jpg, 0, 1, 0, 22.7869
G:\IMG\center_2020_04_17_18_09_35_019.jpg, G:\IMG\left_2020_04_17_18_09_35_019.jpg, G:\IMG\right_2020_04_17_18_09_35_019.jpg, 0, 1, 0, 23.95791
G:\IMG\center_2020_04_17_18_09_35_121.jpg, G:\IMG\left_2020_04_17_18_09_35_121.jpg, G:\IMG\right_2020_04_17_18_09_35_121.jpg, 0, 1, 0, 24.92296
G:\IMG\center_2020_04_17_18_09_35_229.jpg, G:\IMG\left_2020_04_17_18_09_35_229.jpg, G:\IMG\right_2020_04_17_18_09_35_229.jpg, 0, 1, 0, 25.88221
G:\IMG\center_2020_04_17_18_09_35_342.jpg, G:\IMG\left_2020_04_17_18_09_35_342.jpg, G:\IMG\right_2020_04_17_18_09_35_342.jpg, 0, 1, 0, 27.01897
G:\IMG\center_2020_04_17_18_09_35_442.jpg, G:\IMG\left_2020_04_17_18_09_35_442.jpg, G:\IMG\right_2020_04_17_18_09_35_442.jpg, 0, 0.6968182, 0, 27.76084
G:\IMG\center_2020_04_17_18_09_35_561.jpg, G:\IMG\left_2020_04_17_18_09_35_561.jpg, G:\IMG\right_2020_04_17_18_09_35_561.jpg, 0, 0.3408908, 0, 28.18601
G:\IMG\center_2020_04_17_18_09_35_673.jpg, G:\IMG\left_2020_04_17_18_09_35_673.jpg, G:\IMG\right_2020_04_17_18_09_35_673.jpg, 0, 0.007081702, 0, 28.11333
G:\IMG\center_2020_04_17_18_09_35_786.jpg, G:\IMG\left_2020_04_17_18_09_35_786.jpg, G:\IMG\right_2020_04_17_18_09_35_786.jpg, 0, 0, 0, 27.77338
G:\IMG\center_2020_04_17_18_09_35_901.jpg, G:\IMG\left_2020_04_17_18_09_35_901.jpg, G:\IMG\right_2020_04_17_18_09_35_901.jpg, 0, 0, 0, 27.43936
G:\IMG\center_2020_04_17_18_09_36_012.jpg, G:\IMG\left_2020_04_17_18_09_36_012.jpg, G:\IMG\right_2020_04_17_18_09_36_012.jpg, 0, 0, 0, 27.16488
G:\IMG\center_2020_04_17_18_09_36_123.jpg, G:\IMG\left_2020_04_17_18_09_36_123.jpg, G:\IMG\right_2020_04_17_18_09_36_123.jpg, -0.3344862, 0, 0, 26.75938
G:\IMG\center_2020_04_17_18_09_36_226.jpg, G:\IMG\left_2020_04_17_18_09_36_226.jpg, G:\IMG\right_2020_04_17_18_09_36_226.jpg, -0.6458424, 0, 0, 26.25615
G:\IMG\center_2020_04_17_18_09_36_331.jpg, G:\IMG\left_2020_04_17_18_09_36_331.jpg, G:\IMG\right_2020_04_17_18_09_36_331.jpg, -0.6509525, 0, 0, 25.68959
G:\IMG\center_2020_04_17_18_09_36_432.jpg, G:\IMG\left_2020_04_17_18_09_36_432.jpg, G:\IMG\right_2020_04_17_18_09_36_432.jpg, -0.3908443, 0, 0, 25.43594
G:\IMG\center_2020_04_17_18_09_36_540.jpg, G:\IMG\left_2020_04_17_18_09_36_540.jpg, G:\IMG\right_2020_04_17_18_09_36_540.jpg, -0.02450893, 0, 0, 25.13695
G:\IMG\center_2020_04_17_18_09_36_652.jpg, G:\IMG\left_2020_04_17_18_09_36_652.jpg, G:\IMG\right_2020_04_17_18_09_36_652.jpg, 0, 0, 0, 24.86498
G:\IMG\center_2020_04_17_18_09_36_753.jpg, G:\IMG\left_2020_04_17_18_09_36_753.jpg, G:\IMG\right_2020_04_17_18_09_36_753.jpg, 0, 0, 0, 24.60904
G:\IMG\center_2020_04_17_18_09_36_860.jpg, G:\IMG\left_2020_04_17_18_09_36_860.jpg, G:\IMG\right_2020_04_17_18_09_36_860.jpg, 0.2013957, 0, 0, 24.28041
G:\IMG\center_2020_04_17_18_09_36_960.jpg, G:\IMG\left_2020_04_17_18_09_36_960.jpg, G:\IMG\right_2020_04_17_18_09_36_960.jpg, 0.39933, 0, 0, 23.89313
G:\IMG\center_2020_04_17_18_09_37_061.jpg, G:\IMG\left_2020_04_17_18_09_37_061.jpg, G:\IMG\right_2020_04_17_18_09_37_061.jpg, 0.0967302, 0, 0, 23.65197
G:\IMG\center_2020_04_17_18_09_37_171.jpg, G:\IMG\left_2020_04_17_18_09_37_171.jpg, G:\IMG\right_2020_04_17_18_09_37_171.jpg, 0, 0, 0, 23.39842
G:\IMG\center_2020_04_17_18_09_37_272.jpg, G:\IMG\left_2020_04_17_18_09_37_272.jpg, G:\IMG\right_2020_04_17_18_09_37_272.jpg, 0, 0, 0, 23.1557
G:\IMG\center_2020_04_17_18_09_37_374.jpg, G:\IMG\left_2020_04_17_18_09_37_374.jpg, G:\IMG\right_2020_04_17_18_09_37_374.jpg, 0, 0, 0, 22.91998
G:\IMG\center_2020_04_17_18_09_37_481.jpg, G:\IMG\left_2020_04_17_18_09_37_481.jpg, G:\IMG\right_2020_04_17_18_09_37_481.jpg, 0, 0, 0, 22.64134
G:\IMG\center_2020_04_17_18_09_37_588.jpg, G:\IMG\left_2020_04_17_18_09_37_588.jpg, G:\IMG\right_2020_04_17_18_09_37_588.jpg, 0, 0, 0, 22.41191
G:\IMG\center_2020_04_17_18_09_37_691.jpg, G:\IMG\left_2020_04_17_18_09_37_691.jpg, G:\IMG\right_2020_04_17_18_09_37_691.jpg, 0, 0, 0, 22.18488
G:\IMG\center_2020_04_17_18_09_37_792.jpg, G:\IMG\left_2020_04_17_18_09_37_792.jpg, G:\IMG\right_2020_04_17_18_09_37_792.jpg, 0, 0, 0, 21.96014
G:\IMG\center_2020_04_17_18_09_37_898.jpg, G:\IMG\left_2020_04_17_18_09_37_898.jpg, G:\IMG\right_2020_04_17_18_09_37_898.jpg, 0, 0, 0, 21.73768
G:\IMG\center_2020_04_17_18_09_38_008.jpg, G:\IMG\left_2020_04_17_18_09_38_008.jpg, G:\IMG\right_2020_04_17_18_09_38_008.jpg, 0, 0, 0, 21.47368
G:\IMG\center_2020_04_17_18_09_38_110.jpg, G:\IMG\left_2020_04_17_18_09_38_110.jpg, G:\IMG\right_2020_04_17_18_09_38_110.jpg, 0.08728411, 0, 0, 21.2551
G:\IMG\center_2020_04_17_18_09_38_215.jpg, G:\IMG\left_2020_04_17_18_09_38_215.jpg, G:\IMG\right_2020_04_17_18_09_38_215.jpg, 0.3900746, 0, 0, 20.95971
G:\IMG\center_2020_04_17_18_09_38_332.jpg, G:\IMG\left_2020_04_17_18_09_38_332.jpg, G:\IMG\right_2020_04_17_18_09_38_332.jpg, 0.4181252, 0, 0, 20.52815
G:\IMG\center_2020_04_17_18_09_38_442.jpg, G:\IMG\left_2020_04_17_18_09_38_442.jpg, G:\IMG\right_2020_04_17_18_09_38_442.jpg, 0.09088551, 0, 0, 20.29013
G:\IMG\center_2020_04_17_18_09_38_553.jpg, G:\IMG\left_2020_04_17_18_09_38_553.jpg, G:\IMG\right_2020_04_17_18_09_38_553.jpg, 0, 0, 0, 20.16959
G:\IMG\center_2020_04_17_18_09_38_660.jpg, G:\IMG\left_2020_04_17_18_09_38_660.jpg, G:\IMG\right_2020_04_17_18_09_38_660.jpg, 0, 0, 0, 19.94315
G:\IMG\center_2020_04_17_18_09_38_766.jpg, G:\IMG\left_2020_04_17_18_09_38_766.jpg, G:\IMG\right_2020_04_17_18_09_38_766.jpg, 0, 0, 0, 19.51007
